Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
"1,300",148445 (16.3662375),631929310,Electrical Engineering,MHT-CET,AI to AI,AI,6319
,,,,,,,
"1,301",148457 (16.3662375),679737210,Electronics and ,MHT-CET,AI to AI,AI,6797
,,,Telecommunication Engg,,,,
"1,302",148508 (16.3662375),631729310,Electrical Engineering,MHT-CET,AI to AI,AI,6317
,,,,,,,
"
",,,,,,,
"1,303",148805 (15.9315290),318761210,Mechanical Engineering,MHT-CET,AI to AI,AI,3187
"1,304",148843 (15.9127414),335324510,Computer Engineering,MHT-CET,AI to AI,AI,3353
,,,,,,,
"1,305",148856 (15.9127414),111650710,Chemical Engineering,MHT-CET,AI to AI,AI,1116
,,,,,,,
"1,306",149029 (15.6886806),510450710,Chemical Engineering,MHT-CET,AI to AI,AI,5104
,,,,,,,
"1,307",149061 (15.5443322),627519110,Civil Engineering,MHT-CET,AI to AI,AI,6275
,,,,,,,
"1,308",149631 (14.4711178),622219110,Civil Engineering,MHT-CET,AI to AI,AI,6222
,,,,,,,
"1,309",149804 (13.8442673),464824210,Computer Science and ,MHT-CET,AI to AI,AI,4648
,,,Engineering,,,,
"1,310",150551 (12.4194815),411837210,Electronics and ,MHT-CET,AI to AI,AI,4118
,,,Telecommunication Engg,,,,
"1,311",150615 (12.1380345),211293210,5G,MHT-CET,AI to AI,AI,2112
,,,,,,,
"1,312",150616 (12.1380345),510319110,Civil Engineering,MHT-CET,AI to AI,AI,5103
,,,,,,,
"1,313",150671 (12.1380345),675629310,Electrical Engineering,MHT-CET,AI to AI,AI,6756
"1,314",150781 (11.6574699),211219110,Civil Engineering,MHT-CET,AI to AI,AI,2112
,,,,,,,
"1,315",150791 (11.6574699),626861210,Mechanical Engineering,MHT-CET,AI to AI,AI,6268
"1,316",151185 (11.1190360),622288610,Man Made Textile ,MHT-CET,AI to AI,AI,6222
,,,Technology,,,,
"
",,,,,,,
"1,317",151195 (11.1190360),327793510,Electronics and ,MHT-CET,AI to AI,AI,3277
,,,Biomedical Engineering,,,,
"1,318",151285 (11.0960605),629329310,Electrical Engineering,MHT-CET,AI to AI,AI,6293
,,,,,,,
"1,319",151294 (11.0960605),228290010,Electronics and Computer ,MHT-CET,AI to AI,AI,2282
,,,Science,,,,
"1,320",151334 (11.0960605),211361210,Mechanical Engineering,MHT-CET,AI to AI,AI,2113
"1,321",151567 (9.9924981),415161210,Mechanical Engineering,MHT-CET,AI to AI,AI,4151
,,,,,,,
"1,322",151935 (9.2832820),321861210,Mechanical Engineering,MHT-CET,MI to AI,MI,3218
,,,,,,,
"1,323",152048 (9.1883960),510684410,Electronics and Computer ,MHT-CET,AI to AI,AI,5106
,,,Engineering,,,,
"1,324",152168 (9.0861638),414719110,Civil Engineering,MHT-CET,AI to AI,AI,4147
"1,325",152341 (8.2783196),413561210,Mechanical Engineering,MHT-CET,AI to AI,AI,4135
,,,,,,,
"1,326",152351 (8.2783196),631824210,Computer Science and ,MHT-CET,AI to AI,AI,6318
,,,Engineering,,,,
"1,327",152509 (7.7808076),510429310,Electrical Engineering,MHT-CET,AI to AI,AI,5104
,,,,,,,
"1,328",152574 (7.7366255),415119110,Civil Engineering,MHT-CET,AI to AI,AI,4151
,,,,,,,
"1,329",152852 (7.2570822),675637210,Electronics and ,MHT-CET,AI to AI,AI,6756
,,,Telecommunication Engg,,,,
"1,330",153170 (6.2955526),612261210,Mechanical Engineering,MHT-CET,AI to AI,AI,6122
"
",,,,,,,
"1,331",153248 (6.1669865),112050710,Chemical Engineering,MHT-CET,MI to AI,MI,1120
"1,332",153290 (6.1601411),211229310,Electrical Engineering,MHT-CET,AI to AI,AI,2112
,,,,,,,
"1,333",153302 (6.1601411),626792210,Civil and Environmental ,MHT-CET,AI to AI,AI,6267
,,,Engineering,,,,
"1,334",153312 (6.1601411),629337210,Electronics and ,MHT-CET,AI to AI,AI,6293
,,,Telecommunication Engg,,,,
"1,335",153490 (5.2963241),538037210,Electronics and ,MHT-CET,AI to AI,AI,5380
,,,Telecommunication Engg,,,,
"1,336",153772 (4.9294633),631762410,Mechatronics Engineering,MHT-CET,AI to AI,AI,6317
,,,,,,,
"1,337",154032 (4.0117818),663261210,Mechanical Engineering,MHT-CET,AI to AI,AI,6632
"1,338",154353 (3.1878006),632619110,Civil Engineering,MHT-CET,AI to AI,AI,6326
"1,339",154358 (3.0928999),630760210,Automobile Engineering,MHT-CET,AI to AI,AI,6307
,,,,,,,
"1,340",154384 (2.9971739),418124510,Computer Engineering,MHT-CET,AI to AI,AI,4181
"1,341",154473 (2.9154061),549724510,Computer Engineering,MHT-CET,AI to AI,AI,5497
"1,342",154497 (2.6969482),413329310,Electrical Engineering,MHT-CET,AI to AI,AI,4133
,,,,,,,
"1,343",154543 (2.5768942),335392110,Artificial Intelligence and ,MHT-CET,AI to AI,AI,3353
,,,Machine Learning,,,,
"1,344",154575 (2.5353268),664061210,Mechanical Engineering,MHT-CET,AI to AI,AI,6640
"
",,,,,,,
"1,345",154664 (2.3386764),654526310,Artificial Intelligence (AI) ,MHT-CET,AI to AI,AI,6545
,,,and Data Science,,,,
"1,346",154954 (1.5088234),675929310,Electrical Engineering,MHT-CET,AI to AI,AI,6759
"1,347",155059 (1.1580689),461361210,Mechanical Engineering,MHT-CET,AI to AI,AI,4613
"1,348",155141 (0.8986314),678137210,Electronics and ,MHT-CET,AI to AI,AI,6781
,,,Telecommunication Engg,,,,
"1,349",155217 (0.6600919),213429310,Electrical Engineering,MHT-CET,AI to AI,AI,2134
"1,350",155332 (0.2311621),414324510,Computer Engineering,MHT-CET,AI to AI,AI,4143
,,,,,,,
"
",,,,,,,
